timestamp,dbName,hit,read
2023-07-23 14:53:40,template1,17501,71
2023-07-23 14:53:40,template0,0,0
2023-07-23 14:53:50,postgres,0,0
2023-07-23 14:53:50,explorer,10349,220
2023-07-23 14:53:50,template1,17501,71
2023-07-23 14:53:50,template0,0,0
2023-07-23 14:54:00,postgres,0,0
2023-07-23 14:54:00,explorer,10383,220
2023-07-23 14:54:00,template1,17574,71
2023-07-23 14:54:00,template0,0,0
2023-07-23 14:54:10,postgres,0,0
2023-07-23 14:54:10,explorer,10417,220
2023-07-23 14:54:10,template1,17574,71
2023-07-23 14:54:10,template0,0,0
2023-07-23 14:54:20,postgres,0,0
2023-07-23 14:54:20,explorer,10451,220
2023-07-23 14:54:20,template1,17574,71
2023-07-23 14:54:20,template0,0,0
2023-07-23 14:54:30,postgres,0,0
2023-07-23 14:54:30,explorer,10558,220
2023-07-23 14:54:30,template1,17574,71
2023-07-23 14:54:30,template0,0,0
2023-07-23 14:54:40,postgres,0,0
2023-07-23 14:54:40,explorer,10592,220
2023-07-23 14:54:40,template1,17574,71
2023-07-23 14:54:40,template0,0,0
2023-07-23 14:54:50,postgres,0,0
2023-07-23 14:54:50,explorer,10626,220
2023-07-23 14:54:50,template1,17574,71
2023-07-23 14:54:50,template0,0,0
2023-07-23 14:55:00,postgres,0,0
2023-07-23 14:55:00,explorer,10660,220
2023-07-23 14:55:00,template1,17647,71
2023-07-23 14:55:00,template0,0,0
2023-07-23 14:55:10,postgres,0,0
2023-07-23 14:55:10,explorer,10694,220
2023-07-23 14:55:10,template1,17647,71
2023-07-23 14:55:10,template0,0,0
2023-07-23 14:55:20,postgres,0,0
2023-07-23 14:55:20,explorer,10728,220
2023-07-23 14:55:20,template1,17647,71
2023-07-23 14:55:20,template0,0,0
2023-07-23 14:55:30,postgres,0,0
2023-07-23 14:55:30,explorer,10835,220
2023-07-23 14:55:30,template1,17647,71
2023-07-23 14:55:30,template0,0,0
2023-07-23 14:55:40,postgres,0,0
2023-07-23 14:55:40,explorer,10869,220
2023-07-23 14:55:40,template1,17647,71
2023-07-23 14:55:40,template0,0,0
2023-07-23 14:55:50,postgres,0,0
2023-07-23 14:55:50,explorer,10903,220
2023-07-23 14:55:50,template1,17647,71
2023-07-23 14:55:50,template0,0,0
2023-07-23 14:56:00,postgres,0,0
2023-07-23 14:56:00,explorer,10937,220
2023-07-23 14:56:00,template1,17720,71
2023-07-23 14:56:00,template0,0,0
2023-07-23 14:56:10,postgres,0,0
2023-07-23 14:56:10,explorer,10971,220
2023-07-23 14:56:10,template1,17720,71
2023-07-23 14:56:10,template0,0,0
2023-07-23 14:56:20,postgres,0,0
2023-07-23 14:56:20,explorer,11005,220
2023-07-23 14:56:20,template1,17720,71
2023-07-23 14:56:20,template0,0,0
2023-07-23 14:56:30,postgres,0,0
2023-07-23 14:56:30,explorer,11112,220
2023-07-23 14:56:30,template1,17720,71
2023-07-23 14:56:30,template0,0,0
2023-07-23 14:56:40,postgres,0,0
2023-07-23 14:56:40,explorer,11146,220
2023-07-23 14:56:40,template1,17720,71
2023-07-23 14:56:40,template0,0,0
2023-07-23 14:56:50,postgres,0,0
2023-07-23 14:56:50,explorer,11180,220
2023-07-23 14:56:50,template1,17720,71
2023-07-23 14:56:50,template0,0,0
2023-07-23 14:57:00,postgres,0,0
2023-07-23 14:57:00,explorer,11214,220
2023-07-23 14:57:00,template1,17793,71
2023-07-23 14:57:00,template0,0,0
2023-07-23 14:57:10,postgres,0,0
2023-07-23 14:57:10,explorer,11248,220
2023-07-23 14:57:10,template1,17793,71
2023-07-23 14:57:10,template0,0,0
2023-07-23 14:57:20,postgres,0,0
2023-07-23 14:57:20,explorer,11282,220
2023-07-23 14:57:20,template1,17793,71
2023-07-23 14:57:20,template0,0,0
2023-07-23 14:57:30,postgres,0,0
2023-07-23 14:57:30,explorer,11389,220
2023-07-23 14:57:30,template1,17793,71
2023-07-23 14:57:30,template0,0,0
2023-07-23 14:57:40,postgres,0,0
2023-07-23 14:57:40,explorer,11423,220
2023-07-23 14:57:40,template1,17793,71
2023-07-23 14:57:40,template0,0,0
2023-07-23 14:57:50,postgres,0,0
2023-07-23 14:57:50,explorer,11457,220
2023-07-23 14:57:50,template1,17793,71
2023-07-23 14:57:50,template0,0,0
2023-07-23 14:58:00,postgres,0,0
2023-07-23 14:58:00,explorer,11491,220
2023-07-23 14:58:00,template1,17866,71
2023-07-23 14:58:00,template0,0,0
2023-07-23 14:58:10,postgres,0,0
2023-07-23 14:58:10,explorer,11525,220
2023-07-23 14:58:10,template1,17866,71
2023-07-23 14:58:10,template0,0,0
2023-07-23 14:58:20,postgres,0,0
2023-07-23 14:58:20,explorer,11559,220
2023-07-23 14:58:20,template1,17866,71
2023-07-23 14:58:20,template0,0,0
2023-07-23 14:58:30,postgres,0,0
2023-07-23 14:58:30,explorer,11666,220
2023-07-23 14:58:30,template1,17866,71
2023-07-23 14:58:30,template0,0,0
2023-07-23 14:58:40,postgres,0,0
2023-07-23 14:58:40,explorer,11700,220
2023-07-23 14:58:40,template1,17866,71
2023-07-23 14:58:40,template0,0,0
2023-07-23 14:58:50,postgres,0,0
2023-07-23 14:58:50,explorer,11734,220
2023-07-23 14:58:50,template1,17866,71
2023-07-23 14:58:50,template0,0,0
2023-07-23 14:59:00,postgres,0,0
2023-07-23 14:59:00,explorer,11768,220
2023-07-23 14:59:00,template1,17939,71
2023-07-23 14:59:00,template0,0,0
2023-07-23 14:59:10,postgres,0,0
2023-07-23 14:59:10,explorer,11802,220
2023-07-23 14:59:10,template1,17939,71
2023-07-23 14:59:10,template0,0,0
2023-07-23 14:59:20,postgres,0,0
2023-07-23 14:59:20,explorer,11836,220
2023-07-23 14:59:20,template1,17939,71
2023-07-23 14:59:20,template0,0,0
2023-07-23 14:59:30,postgres,0,0
2023-07-23 14:59:30,explorer,11943,220
2023-07-23 14:59:30,template1,17939,71
2023-07-23 14:59:30,template0,0,0
2023-07-23 14:59:40,postgres,0,0
2023-07-23 14:59:40,explorer,11977,220
2023-07-23 14:59:40,template1,17939,71
2023-07-23 14:59:40,template0,0,0
2023-07-23 14:59:50,postgres,0,0
2023-07-23 14:59:50,explorer,12011,220
2023-07-23 14:59:50,template1,17939,71
2023-07-23 14:59:50,template0,0,0
2023-07-23 15:00:00,postgres,0,0
2023-07-23 15:00:00,explorer,12045,220
2023-07-23 15:00:00,template1,18012,71
2023-07-23 15:00:00,template0,0,0
2023-07-23 15:00:10,postgres,0,0
2023-07-23 15:00:10,explorer,12079,220
2023-07-23 15:00:10,template1,18012,71
2023-07-23 15:00:10,template0,0,0
2023-07-23 15:00:20,postgres,0,0
2023-07-23 15:00:20,explorer,12113,220
2023-07-23 15:00:20,template1,18012,71
2023-07-23 15:00:20,template0,0,0
2023-07-23 15:00:30,postgres,0,0
2023-07-23 15:00:30,explorer,12220,220
2023-07-23 15:00:30,template1,18012,71
2023-07-23 15:00:30,template0,0,0
2023-07-23 15:00:40,postgres,0,0
2023-07-23 15:00:40,explorer,12254,220
2023-07-23 15:00:40,template1,18012,71
2023-07-23 15:00:40,template0,0,0
2023-07-23 15:00:50,postgres,0,0
2023-07-23 15:00:50,explorer,12288,220
2023-07-23 15:00:50,template1,18012,71
2023-07-23 15:00:50,template0,0,0
2023-07-23 15:01:00,postgres,0,0
2023-07-23 15:01:00,explorer,12322,220
2023-07-23 15:01:00,template1,18085,71
2023-07-23 15:01:00,template0,0,0
2023-07-23 15:01:10,postgres,0,0
2023-07-23 15:01:10,explorer,12356,220
2023-07-23 15:01:10,template1,18085,71
2023-07-23 15:01:10,template0,0,0
2023-07-23 15:01:20,postgres,0,0
2023-07-23 15:01:20,explorer,12390,220
2023-07-23 15:01:20,template1,18085,71
2023-07-23 15:01:20,template0,0,0
2023-07-23 15:01:30,postgres,0,0
2023-07-23 15:01:30,explorer,12497,220
2023-07-23 15:01:30,template1,18085,71
2023-07-23 15:01:30,template0,0,0
2023-07-23 15:01:40,postgres,0,0
2023-07-23 15:01:40,explorer,12531,220
2023-07-23 15:01:40,template1,18085,71
2023-07-23 15:01:40,template0,0,0
2023-07-23 15:01:50,postgres,0,0
2023-07-23 15:01:50,explorer,12565,220
2023-07-23 15:01:50,template1,18085,71
2023-07-23 15:01:50,template0,0,0
2023-07-23 15:02:00,postgres,0,0
2023-07-23 15:02:00,explorer,12599,220
2023-07-23 15:02:00,template1,18158,71
2023-07-23 15:02:00,template0,0,0
2023-07-23 15:02:10,postgres,0,0
2023-07-23 15:02:10,explorer,12633,220
2023-07-23 15:02:10,template1,18158,71
2023-07-23 15:02:10,template0,0,0
2023-07-23 15:02:20,postgres,0,0
2023-07-23 15:02:20,explorer,12667,220
2023-07-23 15:02:20,template1,18158,71
2023-07-23 15:02:20,template0,0,0
2023-07-23 15:02:30,postgres,0,0
2023-07-23 15:02:30,explorer,12774,220
2023-07-23 15:02:30,template1,18158,71
2023-07-23 15:02:30,template0,0,0
2023-07-23 15:02:40,postgres,0,0
2023-07-23 15:02:40,explorer,12808,220
2023-07-23 15:02:40,template1,18158,71
2023-07-23 15:02:40,template0,0,0
2023-07-23 15:02:50,postgres,0,0
2023-07-23 15:02:50,explorer,12842,220
2023-07-23 15:02:50,template1,18158,71
2023-07-23 15:02:50,template0,0,0
2023-07-23 15:03:00,postgres,0,0
2023-07-23 15:03:00,explorer,12876,220
2023-07-23 15:03:00,template1,18231,71
2023-07-23 15:03:00,template0,0,0
2023-07-23 15:03:10,postgres,0,0
2023-07-23 15:03:10,explorer,12910,220
2023-07-23 15:03:10,template1,18231,71
2023-07-23 15:03:10,template0,0,0
2023-07-23 15:03:20,postgres,0,0
2023-07-23 15:03:20,explorer,12944,220
2023-07-23 15:03:20,template1,18231,71
2023-07-23 15:03:20,template0,0,0
2023-07-23 15:03:30,postgres,0,0
2023-07-23 15:03:30,explorer,13051,220
2023-07-23 15:03:30,template1,18231,71
2023-07-23 15:03:30,template0,0,0
2023-07-23 15:03:40,postgres,0,0
2023-07-23 15:03:40,explorer,13085,220
2023-07-23 15:03:40,template1,18231,71
2023-07-23 15:03:40,template0,0,0
2023-07-23 15:03:50,postgres,0,0
2023-07-23 15:03:50,explorer,13119,220
2023-07-23 15:03:50,template1,18231,71
2023-07-23 15:03:50,template0,0,0
2023-07-23 15:04:00,postgres,0,0
2023-07-23 15:04:00,explorer,13153,220
2023-07-23 15:04:00,template1,18304,71
2023-07-23 15:04:00,template0,0,0
2023-07-23 15:04:10,postgres,0,0
2023-07-23 15:04:10,explorer,13187,220
2023-07-23 15:04:10,template1,18304,71
2023-07-23 15:04:10,template0,0,0
2023-07-23 15:04:20,postgres,0,0
2023-07-23 15:04:20,explorer,13221,220
2023-07-23 15:04:20,template1,18304,71
2023-07-23 15:04:20,template0,0,0
2023-07-23 15:04:30,postgres,0,0
2023-07-23 15:04:30,explorer,13328,220
2023-07-23 15:04:30,template1,18304,71
2023-07-23 15:04:30,template0,0,0
2023-07-23 15:04:40,postgres,0,0
2023-07-23 15:04:40,explorer,13362,220
2023-07-23 15:04:40,template1,18304,71
2023-07-23 15:04:40,template0,0,0
2023-07-23 15:04:50,postgres,0,0
2023-07-23 15:04:50,explorer,13396,220
2023-07-23 15:04:50,template1,18304,71
2023-07-23 15:04:50,template0,0,0
2023-07-23 15:05:00,postgres,0,0
2023-07-23 15:05:00,explorer,13430,220
2023-07-23 15:05:00,template1,18377,71
2023-07-23 15:05:00,template0,0,0
2023-07-23 15:05:10,postgres,0,0
2023-07-23 15:05:10,explorer,13464,220
2023-07-23 15:05:10,template1,18377,71
2023-07-23 15:05:10,template0,0,0
2023-07-23 15:05:20,postgres,0,0
2023-07-23 15:05:20,explorer,13498,220
2023-07-23 15:05:20,template1,18377,71
2023-07-23 15:05:20,template0,0,0
2023-07-23 15:05:30,postgres,0,0
2023-07-23 15:05:30,explorer,13605,220
2023-07-23 15:05:30,template1,18377,71
2023-07-23 15:05:30,template0,0,0
2023-07-23 15:05:40,postgres,0,0
2023-07-23 15:05:40,explorer,13639,220
2023-07-23 15:05:40,template1,18377,71
2023-07-23 15:05:40,template0,0,0
2023-07-23 15:05:50,postgres,0,0
2023-07-23 15:05:50,explorer,13673,220
2023-07-23 15:05:50,template1,18377,71
2023-07-23 15:05:50,template0,0,0
2023-07-23 15:06:00,postgres,0,0
2023-07-23 15:06:00,explorer,13707,220
2023-07-23 15:06:00,template1,18450,71
2023-07-23 15:06:00,template0,0,0
2023-07-23 15:06:10,postgres,0,0
2023-07-23 15:06:10,explorer,13741,220
2023-07-23 15:06:10,template1,18450,71
2023-07-23 15:06:10,template0,0,0
2023-07-23 15:06:20,postgres,0,0
2023-07-23 15:06:20,explorer,13775,220
2023-07-23 15:06:20,template1,18450,71
2023-07-23 15:06:20,template0,0,0
2023-07-23 15:06:30,postgres,0,0
2023-07-23 15:06:30,explorer,13882,220
2023-07-23 15:06:30,template1,18450,71
2023-07-23 15:06:30,template0,0,0
2023-07-23 15:06:40,postgres,0,0
2023-07-23 15:06:40,explorer,13916,220
2023-07-23 15:06:40,template1,18450,71
2023-07-23 15:06:40,template0,0,0
2023-07-23 15:06:50,postgres,0,0
2023-07-23 15:06:50,explorer,13950,220
2023-07-23 15:06:50,template1,18450,71
2023-07-23 15:06:50,template0,0,0
2023-07-23 15:07:00,postgres,0,0
2023-07-23 15:07:00,explorer,13984,220
2023-07-23 15:07:00,template1,18523,71
2023-07-23 15:07:00,template0,0,0
2023-07-23 15:07:10,postgres,0,0
2023-07-23 15:07:10,explorer,14018,220
2023-07-23 15:07:10,template1,18523,71
2023-07-23 15:07:10,template0,0,0
2023-07-23 15:07:20,postgres,0,0
2023-07-23 15:07:20,explorer,14052,220
2023-07-23 15:07:20,template1,18523,71
2023-07-23 15:07:20,template0,0,0
2023-07-23 15:07:30,postgres,0,0
2023-07-23 15:07:30,explorer,14159,220
2023-07-23 15:07:30,template1,18523,71
2023-07-23 15:07:30,template0,0,0
2023-07-23 15:07:40,postgres,0,0
2023-07-23 15:07:40,explorer,14193,220
2023-07-23 15:07:40,template1,18523,71
2023-07-23 15:07:40,template0,0,0
2023-07-23 15:07:50,postgres,0,0
2023-07-23 15:07:50,explorer,14227,220
2023-07-23 15:07:50,template1,18523,71
2023-07-23 15:07:50,template0,0,0
2023-07-23 15:08:00,postgres,0,0
2023-07-23 15:08:00,explorer,14261,220
2023-07-23 15:08:00,template1,18596,71
2023-07-23 15:08:00,template0,0,0
2023-07-23 15:08:10,postgres,0,0
2023-07-23 15:08:10,explorer,14295,220
2023-07-23 15:08:10,template1,18596,71
2023-07-23 15:08:10,template0,0,0
2023-07-23 15:08:20,postgres,0,0
2023-07-23 15:08:20,explorer,14329,220
2023-07-23 15:08:20,template1,18596,71
2023-07-23 15:08:20,template0,0,0
2023-07-23 15:08:30,postgres,0,0
2023-07-23 15:08:30,explorer,14436,220
2023-07-23 15:08:30,template1,18596,71
2023-07-23 15:08:30,template0,0,0
2023-07-23 15:08:40,postgres,0,0
2023-07-23 15:08:40,explorer,14470,220
2023-07-23 15:08:40,template1,18596,71
2023-07-23 15:08:40,template0,0,0
2023-07-23 15:08:50,postgres,0,0
2023-07-23 15:08:50,explorer,14504,220
2023-07-23 15:08:50,template1,18596,71
2023-07-23 15:08:50,template0,0,0
2023-07-23 15:09:00,postgres,0,0
2023-07-23 15:09:00,explorer,14538,220
2023-07-23 15:09:00,template1,18669,71
2023-07-23 15:09:00,template0,0,0
2023-07-23 15:09:10,postgres,0,0
2023-07-23 15:09:10,explorer,14572,220
2023-07-23 15:09:10,template1,18669,71
2023-07-23 15:09:10,template0,0,0
2023-07-23 15:09:20,postgres,0,0
2023-07-23 15:09:20,explorer,14606,220
2023-07-23 15:09:20,template1,18669,71
2023-07-23 15:09:20,template0,0,0
2023-07-23 15:09:30,postgres,0,0
2023-07-23 15:09:30,explorer,14713,220
2023-07-23 15:09:30,template1,18669,71
2023-07-23 15:09:30,template0,0,0
2023-07-23 15:09:40,postgres,0,0
2023-07-23 15:09:40,explorer,14747,220
2023-07-23 15:09:40,template1,18669,71
2023-07-23 15:09:40,template0,0,0
2023-07-23 15:09:50,postgres,0,0
2023-07-23 15:09:50,explorer,14781,220
2023-07-23 15:09:50,template1,18669,71
2023-07-23 15:09:50,template0,0,0
2023-07-23 15:10:00,postgres,0,0
2023-07-23 15:10:00,explorer,14815,220
2023-07-23 15:10:00,template1,18742,71
2023-07-23 15:10:00,template0,0,0
2023-07-23 15:10:10,postgres,0,0
2023-07-23 15:10:10,explorer,14849,220
2023-07-23 15:10:10,template1,18742,71
2023-07-23 15:10:10,template0,0,0
2023-07-23 15:10:20,postgres,0,0
2023-07-23 15:10:20,explorer,14883,220
2023-07-23 15:10:20,template1,18742,71
2023-07-23 15:10:20,template0,0,0
2023-07-23 15:10:30,postgres,0,0
2023-07-23 15:10:30,explorer,14990,220
2023-07-23 15:10:30,template1,18742,71
2023-07-23 15:10:30,template0,0,0
2023-07-23 15:10:40,postgres,0,0
2023-07-23 15:10:40,explorer,15086,220
2023-07-23 15:10:40,template1,18742,71
2023-07-23 15:10:40,template0,0,0
2023-07-23 15:10:50,postgres,0,0
2023-07-23 15:10:50,explorer,15252,220
2023-07-23 15:10:50,template1,18742,71
2023-07-23 15:10:50,template0,0,0
2023-07-23 15:11:00,postgres,0,0
2023-07-23 15:11:00,explorer,15594,220
2023-07-23 15:11:00,template1,18815,71
2023-07-23 15:11:00,template0,0,0
2023-07-23 15:11:10,postgres,0,0
2023-07-23 15:11:10,explorer,16778,220
2023-07-23 15:11:10,template1,18815,71
2023-07-23 15:11:10,template0,0,0
2023-07-23 15:11:20,postgres,0,0
2023-07-23 15:11:20,explorer,17077,220
2023-07-23 15:11:20,template1,18815,71
2023-07-23 15:11:20,template0,0,0
2023-07-23 15:11:30,postgres,0,0
2023-07-23 15:11:30,explorer,18299,220
2023-07-23 15:11:30,template1,18815,71
2023-07-23 15:11:30,template0,0,0
2023-07-23 15:11:40,postgres,0,0
2023-07-23 15:11:40,explorer,18333,220
2023-07-23 15:11:40,template1,18815,71
2023-07-23 15:11:40,template0,0,0
2023-07-23 15:11:50,postgres,0,0
2023-07-23 15:11:50,explorer,18367,220
2023-07-23 15:11:50,template1,18815,71
2023-07-23 15:11:50,template0,0,0
2023-07-23 15:12:00,postgres,0,0
2023-07-23 15:12:00,explorer,18401,220
2023-07-23 15:12:00,template1,18888,71
2023-07-23 15:12:00,template0,0,0
2023-07-23 15:12:10,postgres,0,0
2023-07-23 15:12:10,explorer,18435,220
2023-07-23 15:12:10,template1,18888,71
2023-07-23 15:12:10,template0,0,0
2023-07-23 15:12:20,postgres,0,0
2023-07-23 15:12:20,explorer,18469,220
2023-07-23 15:12:20,template1,18888,71
2023-07-23 15:12:20,template0,0,0
2023-07-23 15:12:30,postgres,0,0
2023-07-23 15:12:30,explorer,18576,220
2023-07-23 15:12:30,template1,18888,71
2023-07-23 15:12:30,template0,0,0
2023-07-23 15:12:40,postgres,0,0
2023-07-23 15:12:40,explorer,18610,220
2023-07-23 15:12:40,template1,18888,71
2023-07-23 15:12:40,template0,0,0
2023-07-23 15:12:50,postgres,0,0
2023-07-23 15:12:50,explorer,18644,220
2023-07-23 15:12:50,template1,18888,71
2023-07-23 15:12:50,template0,0,0
2023-07-23 15:13:00,postgres,0,0
2023-07-23 15:13:00,explorer,18678,220
2023-07-23 15:13:00,template1,18961,71
2023-07-23 15:13:00,template0,0,0
2023-07-23 15:13:10,postgres,0,0
2023-07-23 15:13:10,explorer,18712,220
2023-07-23 15:13:10,template1,18961,71
2023-07-23 15:13:10,template0,0,0
2023-07-23 15:13:20,postgres,0,0
2023-07-23 15:13:20,explorer,18746,220
2023-07-23 15:13:20,template1,18961,71
2023-07-23 15:13:20,template0,0,0
2023-07-23 15:13:30,postgres,0,0
2023-07-23 15:13:30,explorer,18853,220
2023-07-23 15:13:30,template1,18961,71
2023-07-23 15:13:30,template0,0,0
2023-07-23 15:13:40,postgres,0,0
2023-07-23 15:13:40,explorer,18887,220
2023-07-23 15:13:40,template1,18961,71
2023-07-23 15:13:40,template0,0,0
2023-07-23 15:13:50,postgres,0,0
2023-07-23 15:13:50,explorer,18921,220
2023-07-23 15:13:50,template1,18961,71
2023-07-23 15:13:50,template0,0,0
2023-07-23 15:14:00,postgres,0,0
2023-07-23 15:14:00,explorer,18955,220
2023-07-23 15:14:00,template1,19034,71
2023-07-23 15:14:00,template0,0,0
2023-07-23 15:14:10,postgres,0,0
2023-07-23 15:14:10,explorer,18989,220
2023-07-23 15:14:10,template1,19034,71
2023-07-23 15:14:10,template0,0,0
2023-07-23 15:14:20,postgres,0,0
2023-07-23 15:14:20,explorer,19023,220
2023-07-23 15:14:20,template1,19034,71
2023-07-23 15:14:20,template0,0,0
2023-07-23 15:14:30,postgres,0,0
2023-07-23 15:14:30,explorer,19130,220
2023-07-23 15:14:30,template1,19034,71
2023-07-23 15:14:30,template0,0,0
2023-07-23 15:14:40,postgres,0,0
2023-07-23 15:14:40,explorer,19164,220
2023-07-23 15:14:40,template1,19034,71
2023-07-23 15:14:40,template0,0,0
2023-07-23 15:14:50,postgres,0,0
2023-07-23 15:14:50,explorer,19202,220
2023-07-23 15:14:50,template1,19034,71
2023-07-23 15:14:50,template0,0,0
2023-07-23 15:15:00,postgres,0,0
2023-07-23 15:15:00,explorer,19236,220
2023-07-23 15:15:00,template1,19107,71
2023-07-23 15:15:00,template0,0,0
2023-07-23 15:15:10,postgres,0,0
2023-07-23 15:15:10,explorer,19270,220
2023-07-23 15:15:10,template1,19107,71
2023-07-23 15:15:10,template0,0,0
2023-07-23 15:15:20,postgres,0,0
2023-07-23 15:15:20,explorer,19304,220
2023-07-23 15:15:20,template1,19107,71
2023-07-23 15:15:20,template0,0,0
2023-07-23 15:15:30,postgres,0,0
2023-07-23 15:15:30,explorer,19411,220
2023-07-23 15:15:30,template1,19107,71
2023-07-23 15:15:30,template0,0,0
2023-07-23 15:15:40,postgres,0,0
2023-07-23 15:15:40,explorer,19445,220
2023-07-23 15:15:40,template1,19107,71
2023-07-23 15:15:40,template0,0,0
2023-07-23 15:15:50,postgres,0,0
2023-07-23 15:15:50,explorer,19479,220
2023-07-23 15:15:50,template1,19107,71
2023-07-23 15:15:50,template0,0,0
2023-07-23 15:16:00,postgres,0,0
2023-07-23 15:16:00,explorer,19513,220
2023-07-23 15:16:00,template1,19180,71
2023-07-23 15:16:00,template0,0,0
2023-07-23 15:16:10,postgres,0,0
2023-07-23 15:16:10,explorer,19547,220
2023-07-23 15:16:10,template1,19180,71
2023-07-23 15:16:10,template0,0,0
2023-07-23 15:16:20,postgres,0,0
2023-07-23 15:16:20,explorer,19581,220
2023-07-23 15:16:20,template1,19180,71
2023-07-23 15:16:20,template0,0,0
2023-07-23 15:16:30,postgres,0,0
2023-07-23 15:16:30,explorer,19688,220
2023-07-23 15:16:30,template1,19180,71
2023-07-23 15:16:30,template0,0,0
2023-07-23 15:16:40,postgres,0,0
2023-07-23 15:16:40,explorer,19722,220
2023-07-23 15:16:40,template1,19180,71
2023-07-23 15:16:40,template0,0,0
2023-07-23 15:16:50,postgres,0,0
2023-07-23 15:16:50,explorer,19756,220
2023-07-23 15:16:50,template1,19180,71
2023-07-23 15:16:50,template0,0,0
2023-07-23 15:17:00,postgres,0,0
2023-07-23 15:17:00,explorer,19790,220
2023-07-23 15:17:00,template1,19253,71
2023-07-23 15:17:00,template0,0,0
2023-07-23 15:17:10,postgres,0,0
2023-07-23 15:17:10,explorer,19824,220
2023-07-23 15:17:10,template1,19253,71
2023-07-23 15:17:10,template0,0,0
2023-07-23 15:17:20,postgres,0,0
2023-07-23 15:17:20,explorer,19858,220
2023-07-23 15:17:20,template1,19253,71
2023-07-23 15:17:20,template0,0,0
2023-07-23 15:17:30,postgres,0,0
2023-07-23 15:17:30,explorer,19965,220
2023-07-23 15:17:30,template1,19253,71
2023-07-23 15:17:30,template0,0,0
2023-07-23 15:17:40,postgres,0,0
2023-07-23 15:17:40,explorer,19999,220
2023-07-23 15:17:40,template1,19253,71
2023-07-23 15:17:40,template0,0,0
2023-07-23 15:17:50,postgres,0,0
2023-07-23 15:17:50,explorer,20033,220
2023-07-23 15:17:50,template1,19253,71
2023-07-23 15:17:50,template0,0,0
2023-07-23 15:18:00,postgres,0,0
2023-07-23 15:18:00,explorer,20067,220
2023-07-23 15:18:00,template1,19326,71
2023-07-23 15:18:00,template0,0,0
2023-07-23 15:18:10,postgres,0,0
2023-07-23 15:18:10,explorer,20101,220
2023-07-23 15:18:10,template1,19326,71
2023-07-23 15:18:10,template0,0,0
2023-07-23 15:18:20,postgres,0,0
2023-07-23 15:18:20,explorer,20135,220
2023-07-23 15:18:20,template1,19326,71
2023-07-23 15:18:20,template0,0,0
2023-07-23 15:18:30,postgres,0,0
2023-07-23 15:18:30,explorer,20242,220
2023-07-23 15:18:30,template1,19326,71
2023-07-23 15:18:30,template0,0,0
2023-07-23 15:18:40,postgres,0,0
2023-07-23 15:18:40,explorer,20276,220
2023-07-23 15:18:40,template1,19326,71
2023-07-23 15:18:40,template0,0,0
2023-07-23 15:18:50,postgres,0,0
2023-07-23 15:18:50,explorer,20310,220
2023-07-23 15:18:50,template1,19326,71
2023-07-23 15:18:50,template0,0,0
2023-07-23 15:19:00,postgres,0,0
2023-07-23 15:19:00,explorer,20344,220
2023-07-23 15:19:00,template1,19399,71
2023-07-23 15:19:00,template0,0,0
2023-07-23 15:19:10,postgres,0,0
2023-07-23 15:19:10,explorer,20378,220
2023-07-23 15:19:10,template1,19399,71
2023-07-23 15:19:10,template0,0,0
2023-07-23 15:19:20,postgres,0,0
2023-07-23 15:19:20,explorer,20412,220
2023-07-23 15:19:20,template1,19399,71
2023-07-23 15:19:20,template0,0,0
2023-07-23 15:19:30,postgres,0,0
2023-07-23 15:19:30,explorer,20519,220
2023-07-23 15:19:30,template1,19399,71
2023-07-23 15:19:30,template0,0,0
2023-07-23 15:19:40,postgres,0,0
2023-07-23 15:19:40,explorer,20553,220
2023-07-23 15:19:40,template1,19399,71
2023-07-23 15:19:40,template0,0,0
2023-07-23 15:19:50,postgres,0,0
2023-07-23 15:19:50,explorer,20587,220
2023-07-23 15:19:50,template1,19399,71
2023-07-23 15:19:50,template0,0,0
2023-07-23 15:20:00,postgres,0,0
2023-07-23 15:20:00,explorer,20621,220
2023-07-23 15:20:00,template1,19472,71
2023-07-23 15:20:00,template0,0,0
2023-07-23 15:20:10,postgres,0,0
2023-07-23 15:20:10,explorer,20655,220
2023-07-23 15:20:10,template1,19472,71
2023-07-23 15:20:10,template0,0,0
2023-07-23 15:20:20,postgres,0,0
2023-07-23 15:20:20,explorer,20689,220
2023-07-23 15:20:20,template1,19472,71
2023-07-23 15:20:20,template0,0,0
2023-07-23 15:20:30,postgres,0,0
2023-07-23 15:20:30,explorer,20796,220
2023-07-23 15:20:30,template1,19472,71
2023-07-23 15:20:30,template0,0,0
2023-07-23 15:20:40,postgres,0,0
2023-07-23 15:20:40,explorer,20830,220
2023-07-23 15:20:40,template1,19472,71
2023-07-23 15:20:40,template0,0,0
2023-07-23 15:20:50,postgres,0,0
2023-07-23 15:20:50,explorer,20864,220
2023-07-23 15:20:50,template1,19472,71
2023-07-23 15:20:50,template0,0,0
2023-07-23 15:21:00,postgres,0,0
2023-07-23 15:21:00,explorer,20898,220
2023-07-23 15:21:00,template1,19545,71
2023-07-23 15:21:00,template0,0,0
2023-07-23 15:21:10,postgres,0,0
2023-07-23 15:21:10,explorer,20932,220
2023-07-23 15:21:10,template1,19545,71
2023-07-23 15:21:10,template0,0,0
2023-07-23 15:21:20,postgres,0,0
2023-07-23 15:21:20,explorer,20966,220
2023-07-23 15:21:20,template1,19545,71
2023-07-23 15:21:20,template0,0,0
